Year,Month,Month_Numeric,Day,Date,Hour,Minute,All_Trains,Feeding_Trains,NonFeeding_Trains,Outlier_Trains,Vessel_Total,Type_FV,Type_F,Type_MVS,Type_ST,Type_T,Type_MVL,Type_SB,Activity_Transit,Activity_Fishing,Activity_Work,Activity_Stopped,Direct_North,Direct_South,Direct_NA
2018,May,5,24,2018-5-24,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,47,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,48,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,13,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,14,3,7,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,14,6,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,May,5,24,2018-5-24,14,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,9,8,7,2,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,10,2,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,12,8,0,8,8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,13,17,6,16,16,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,14,8,1,7,7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,15,3,0,3,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,16,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,17,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,18,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,19,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,May,5,24,2018-5-24,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,June,6,28,2018-6-28,14,40,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,14,41,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,14,42,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,14,43,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,1,0
2018,June,6,28,2018-6-28,14,44,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,1,1,0
2018,June,6,28,2018-6-28,14,45,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,14,46,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,14,47,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,14,48,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,14,49,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,14,50,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,14,51,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,14,52,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,14,53,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,14,54,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,14,55,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,June,6,28,2018-6-28,14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,June,6,28,2018-6-28,14,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,June,6,28,2018-6-28,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,June,6,28,2018-6-28,15,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,June,6,28,2018-6-28,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,June,6,28,2018-6-28,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,June,6,28,2018-6-28,15,3,5,0,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,15,4,2,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,15,5,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,15,6,2,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,15,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,15,8,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,2,0
2018,June,6,28,2018-6-28,15,9,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,2,0
2018,June,6,28,2018-6-28,15,10,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,2,0
2018,June,6,28,2018-6-28,15,11,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,2,0
2018,June,6,28,2018-6-28,15,12,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,2,0
2018,June,6,28,2018-6-28,15,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2018,June,6,28,2018-6-28,15,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2018,June,6,28,2018-6-28,15,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2018,June,6,28,2018-6-28,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,June,6,28,2018-6-28,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,June,6,28,2018-6-28,15,18,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,15,19,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,15,20,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,15,21,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,June,6,28,2018-6-28,15,22,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,15,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,15,24,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0
2018,June,6,28,2018-6-28,15,25,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0
2018,June,6,28,2018-6-28,15,26,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0
2018,June,6,28,2018-6-28,15,27,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,15,28,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,15,29,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,June,6,28,2018-6-28,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,37,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,38,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,39,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,40,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,47,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,48,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,49,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,50,4,2,3,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,51,3,0,3,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,52,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,53,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,54,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,55,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,13,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,13,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,14,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,14,7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,14,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,14,9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,14,10,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2018,July,7,10,2018-7-10,14,11,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2018,July,7,10,2018-7-10,14,12,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2018,July,7,10,2018-7-10,14,13,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2018,July,7,10,2018-7-10,14,14,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2018,July,7,10,2018-7-10,14,15,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2018,July,7,10,2018-7-10,14,16,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2018,July,7,10,2018-7-10,14,17,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,July,7,10,2018-7-10,14,18,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,July,7,10,2018-7-10,14,19,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,July,7,10,2018-7-10,14,20,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2018,July,7,10,2018-7-10,14,21,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,14,22,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0
2018,July,7,10,2018-7-10,14,23,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0
2018,July,7,10,2018-7-10,14,24,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0
2018,July,7,10,2018-7-10,14,25,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0
2018,July,7,10,2018-7-10,14,26,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0
2018,July,7,10,2018-7-10,14,27,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0
2018,July,7,10,2018-7-10,14,28,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0
2018,July,7,10,2018-7-10,14,29,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0
2018,July,7,10,2018-7-10,14,30,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0
2018,July,7,10,2018-7-10,14,31,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0
2018,July,7,10,2018-7-10,14,32,0,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,1,2,0
2018,July,7,10,2018-7-10,14,33,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2018,July,7,10,2018-7-10,14,34,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2018,July,7,10,2018-7-10,14,35,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,1,1,0
2018,July,7,10,2018-7-10,14,36,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,July,7,10,2018-7-10,14,37,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,July,7,10,2018-7-10,14,38,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,July,7,10,2018-7-10,14,39,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,July,7,10,2018-7-10,14,40,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,July,7,10,2018-7-10,14,41,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2018,July,7,10,2018-7-10,14,42,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0
2018,July,7,10,2018-7-10,14,43,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0
2018,July,7,10,2018-7-10,14,44,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0
2018,July,7,10,2018-7-10,14,45,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0
2018,July,7,10,2018-7-10,14,46,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0
2018,July,7,10,2018-7-10,14,47,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0
2018,July,7,10,2018-7-10,14,48,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2018,July,7,10,2018-7-10,14,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,8,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,9,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,10,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,11,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,12,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,10,2018-7-10,15,32,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,34,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,35,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,36,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,37,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018,July,7,10,2018-7-10,15,38,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2018,July,7,18,2018-7-18,9,8,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2018,July,7,18,2018-7-18,9,9,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2018,July,7,18,2018-7-18,9,10,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2018,July,7,18,2018-7-18,9,11,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2018,July,7,18,2018-7-18,9,12,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2018,July,7,18,2018-7-18,9,13,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2018,July,7,18,2018-7-18,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,18,2018-7-18,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,18,2018-7-18,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,18,2018-7-18,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,18,2018-7-18,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,18,2018-7-18,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,18,2018-7-18,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,18,2018-7-18,9,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2018,July,7,18,2018-7-18,9,22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2018,July,7,18,2018-7-18,9,23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2018,July,7,18,2018-7-18,9,24,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,July,7,18,2018-7-18,9,25,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,July,7,18,2018-7-18,9,26,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,July,7,18,2018-7-18,9,27,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,July,7,18,2018-7-18,9,28,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,July,7,18,2018-7-18,9,29,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,July,7,18,2018-7-18,9,30,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,July,7,18,2018-7-18,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,July,7,18,2018-7-18,9,32,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2018,July,7,18,2018-7-18,9,33,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2018,July,7,18,2018-7-18,9,34,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2018,July,7,18,2018-7-18,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
